Ens_ID	ActA_wt_96h_rep1	ActA_wt_96h_rep2	ActA_BADC_96h_rep1	ActA_BADC_96h_rep2	ActA_wt_120h_rep1	ActA_wt_120h_rep2	ActA_BADC_120h_rep1	ActA_BADC_120h_rep2
ENSMUSG00000107370	1	0	0	0	0	1	2	1
ENSMUSG00000107371	0	0	0	0	0	0	0	0
ENSMUSG00000107373	0	0	0	0	0	0	0	1
ENSMUSG00000107374	0	0	0	0	0	1	0	1
ENSMUSG00000107375	0	0	0	0	0	0	0	0
ENSMUSG00000107376	0	0	0	0	0	0	0	0
ENSMUSG00000107377	0	0	0	0	0	0	0	0
ENSMUSG00000107378	0	0	0	0	0	0	0	0
ENSMUSG00000107379	0	0	0	0	0	0	0	0
ENSMUSG00000107380	0	0	0	0	0	0	0	0
ENSMUSG00000107383	839	982	903	809	149	196	292	246
ENSMUSG00000107384	0	0	0	0	0	0	0	0
ENSMUSG00000107385	97	130	174	136	44	47	74	65
ENSMUSG00000107386	0	0	0	0	0	0	0	0
ENSMUSG00000107387	0	0	0	0	0	0	0	0
ENSMUSG00000107388	0	0	0	0	0	0	0	0
ENSMUSG00000107389	22	27	18	26	9	11	11	10
ENSMUSG00000107390	0	0	0	0	0	0	0	0
ENSMUSG00000107392	0	0	0	0	0	0	0	0
ENSMUSG00000107394	0	0	0	0	0	0	0	0
ENSMUSG00000107395	0	0	0	0	0	0	0	0
ENSMUSG00000107396	0	0	0	0	0	0	0	0
ENSMUSG00000107397	0	0	0	0	0	0	0	0
ENSMUSG00000107398	0	0	0	0	0	0	0	0
ENSMUSG00000107399	0	0	0	0	0	0	0	0
ENSMUSG00000107400	0	0	0	0	0	0	0	0
ENSMUSG00000107401	0	0	0	0	0	0	0	0
ENSMUSG00000107402	48	54	50	22	34	40	48	45
ENSMUSG00000107403	0	0	0	0	0	0	0	0
ENSMUSG00000107404	0	0	0	0	0	0	0	0
ENSMUSG00000107405	0	0	0	0	0	0	0	0
ENSMUSG00000107406	2	1	2	0	1	1	0	0
ENSMUSG00000107407	0	0	0	0	0	0	0	0
ENSMUSG00000107408	0	0	0	0	0	0	0	0
ENSMUSG00000107409	0	0	0	0	0	0	1	1
ENSMUSG00000107410	0	0	0	0	0	0	0	0
ENSMUSG00000107411	1	2	0	0	3	1	1	1
ENSMUSG00000107412	0	0	0	0	0	0	0	0
ENSMUSG00000107413	1	0	0	0	0	0	0	0
ENSMUSG00000107414	0	0	0	1	0	0	0	0
ENSMUSG00000107415	0	0	0	0	0	0	0	0
ENSMUSG00000107416	0	0	0	0	0	0	0	0
ENSMUSG00000107417	0	0	0	0	0	0	0	0
ENSMUSG00000107418	0	0	0	0	0	0	0	0
ENSMUSG00000107419	0	0	0	0	0	0	0	0
ENSMUSG00000107420	0	0	0	0	0	0	0	0
ENSMUSG00000107421	0	0	0	0	0	0	0	0
ENSMUSG00000107422	0	0	0	0	0	0	0	0
ENSMUSG00000107423	0	0	0	0	0	0	0	0
ENSMUSG00000107424	0	0	0	0	0	0	0	0
ENSMUSG00000107425	0	0	0	0	0	0	0	0
ENSMUSG00000107427	0	0	1	0	0	0	0	0
ENSMUSG00000107428	3	3	4	1	2	2	4	3
ENSMUSG00000107429	0	1	0	1	0	1	0	1
ENSMUSG00000107430	0	5	3	2	4	2	3	2
ENSMUSG00000107431	0	0	0	0	0	0	0	0
ENSMUSG00000107432	0	0	0	0	0	0	0	0
ENSMUSG00000107433	0	0	0	0	0	0	0	0
ENSMUSG00000107434	0	0	0	0	5	3	1	2
ENSMUSG00000107435	0	0	0	0	0	0	0	0
ENSMUSG00000107436	0	0	0	0	1	0	0	1
ENSMUSG00000107438	0	0	0	0	0	0	0	0
ENSMUSG00000107439	0	0	0	0	0	0	0	0
ENSMUSG00000107440	0	0	0	0	1	0	1	1
ENSMUSG00000107441	0	0	0	0	0	0	0	0
ENSMUSG00000107442	0	0	0	0	0	0	0	0
ENSMUSG00000107443	0	0	1	0	0	0	0	0
ENSMUSG00000107445	0	0	0	0	0	0	0	0
ENSMUSG00000107446	0	0	0	0	0	0	0	0
ENSMUSG00000107447	0	0	0	0	0	0	0	0
ENSMUSG00000107448	0	0	0	0	0	0	1	0
ENSMUSG00000107449	0	0	0	0	0	0	0	0
ENSMUSG00000107450	0	0	0	0	0	0	0	0
ENSMUSG00000107451	3	3	1	3	1	0	0	3
ENSMUSG00000107452	0	0	0	0	0	0	0	0
ENSMUSG00000107453	0	0	0	0	0	0	0	0
ENSMUSG00000107454	0	0	0	0	0	0	0	0
ENSMUSG00000107455	3	4	5	1	2	3	3	0
ENSMUSG00000107456	0	0	0	0	0	0	0	0
ENSMUSG00000107457	0	0	1	0	0	0	0	0
ENSMUSG00000107458	0	0	0	0	0	0	0	0
ENSMUSG00000107459	0	1	0	0	0	0	0	0
ENSMUSG00000107460	2	0	3	0	0	0	0	0
ENSMUSG00000107461	0	1	0	0	0	1	1	1
ENSMUSG00000107462	88	83	86	71	2	2	4	3
ENSMUSG00000107463	0	0	0	0	0	0	1	0
ENSMUSG00000107464	0	0	0	0	0	0	0	0
ENSMUSG00000107465	9	5	3	3	2	1	0	0
ENSMUSG00000107466	0	0	0	0	0	0	0	0
ENSMUSG00000107467	0	0	0	0	0	0	0	0
ENSMUSG00000107468	0	0	0	0	0	1	1	2
ENSMUSG00000107469	0	0	0	0	0	0	0	0
ENSMUSG00000107470	1420	1549	1357	927	461	479	524	456
ENSMUSG00000107471	0	0	0	0	0	0	0	0
ENSMUSG00000107472	0	0	0	0	0	0	0	0
ENSMUSG00000107473	0	0	0	0	0	0	0	0
ENSMUSG00000107474	0	0	0	0	0	0	0	0
ENSMUSG00000107475	0	0	0	0	0	0	0	0
ENSMUSG00000107476	440	451	351	294	278	270	472	464
ENSMUSG00000107477	3	4	4	5	4	4	5	3
ENSMUSG00000107479	6	4	7	0	0	1	2	0
ENSMUSG00000107480	1	1	1	2	0	0	0	1
ENSMUSG00000107481	0	0	0	0	0	0	0	0
ENSMUSG00000107483	0	0	0	0	0	0	0	0
ENSMUSG00000107484	1	0	0	0	0	0	0	0
ENSMUSG00000107486	0	0	0	0	0	0	0	0
ENSMUSG00000107487	0	0	0	1	0	0	0	0
ENSMUSG00000107488	0	0	0	0	0	1	0	0
ENSMUSG00000107489	0	0	0	0	0	0	0	0
ENSMUSG00000107490	0	0	0	0	0	0	0	0
ENSMUSG00000107491	2	0	1	0	1	2	0	1
ENSMUSG00000107492	0	0	0	0	0	0	0	0
ENSMUSG00000107493	0	0	0	0	0	0	0	0
ENSMUSG00000107495	0	1	0	1	0	0	0	0
ENSMUSG00000107496	0	0	0	0	0	0	0	0
ENSMUSG00000107497	3	2	3	2	0	2	1	2
ENSMUSG00000107498	0	0	0	0	0	0	0	0
ENSMUSG00000107499	99	106	56	44	133	125	77	93
ENSMUSG00000107500	0	0	0	0	0	0	0	0
ENSMUSG00000107501	7	4	13	7	1	0	0	0
ENSMUSG00000107502	7	9	11	1	4	0	8	3
ENSMUSG00000107503	0	0	0	0	0	0	0	0
ENSMUSG00000107504	0	0	0	0	0	0	0	0
ENSMUSG00000107505	0	0	0	0	0	0	0	0
ENSMUSG00000107506	0	0	0	0	0	0	0	0
ENSMUSG00000107508	0	1	1	0	0	0	1	0
ENSMUSG00000107509	0	0	0	0	0	0	0	0
ENSMUSG00000107510	0	0	0	0	0	0	0	0
ENSMUSG00000107511	0	0	0	0	0	0	0	0
ENSMUSG00000107512	0	0	0	0	0	0	0	0
ENSMUSG00000107513	1	1	2	1	0	0	0	0
ENSMUSG00000107514	0	0	0	0	0	0	0	0
ENSMUSG00000107515	0	0	0	0	0	0	0	0
ENSMUSG00000107516	0	0	0	0	0	0	0	0
ENSMUSG00000107517	0	0	0	0	0	0	0	0
ENSMUSG00000107518	0	0	0	0	0	0	0	0
ENSMUSG00000107519	0	0	0	0	0	0	0	0
ENSMUSG00000107520	0	0	0	0	0	0	0	0
ENSMUSG00000107521	0	0	0	0	0	0	0	0
ENSMUSG00000107522	0	0	0	0	0	0	0	0
ENSMUSG00000107523	0	0	0	0	0	0	0	0
ENSMUSG00000107524	1	0	0	0	2	2	1	1
ENSMUSG00000107525	0	0	0	0	0	0	0	0
ENSMUSG00000107526	0	1	0	0	1	0	0	0
ENSMUSG00000107527	0	0	0	0	0	0	0	0
ENSMUSG00000107528	1	0	0	0	0	0	0	0
ENSMUSG00000107529	0	0	0	0	0	0	0	0
ENSMUSG00000107530	0	0	0	0	0	0	0	0
ENSMUSG00000107531	1	3	1	3	4	2	3	5
ENSMUSG00000107532	0	0	0	0	0	0	0	0
ENSMUSG00000107533	0	0	0	0	0	0	0	0
ENSMUSG00000107534	0	5	0	1	0	1	0	0
ENSMUSG00000107535	0	0	0	0	0	0	0	0
ENSMUSG00000107536	0	0	0	0	0	0	0	0
ENSMUSG00000107538	0	0	0	0	0	0	0	0
ENSMUSG00000107540	0	0	0	0	0	0	0	0
ENSMUSG00000107541	0	0	0	0	1	0	0	0
ENSMUSG00000107542	0	0	0	0	0	0	0	1
ENSMUSG00000107543	0	0	0	0	0	0	0	0
ENSMUSG00000107544	0	0	0	0	0	0	0	0
ENSMUSG00000107545	0	0	0	0	0	0	0	0
ENSMUSG00000107546	0	0	2	0	0	0	0	0
ENSMUSG00000107548	0	0	0	0	0	0	0	0
ENSMUSG00000107549	1	1	1	0	0	2	0	1
ENSMUSG00000107550	0	0	0	0	0	0	0	0
ENSMUSG00000107551	0	2	2	0	0	0	0	0
ENSMUSG00000107552	0	0	0	0	0	0	0	0
ENSMUSG00000107553	0	0	0	0	0	0	0	0
ENSMUSG00000107555	0	0	0	0	0	0	0	0
ENSMUSG00000107556	0	1	0	0	0	0	0	0
ENSMUSG00000107557	1	0	0	0	0	0	0	0
ENSMUSG00000107558	0	0	0	0	0	0	0	0
ENSMUSG00000107559	0	0	0	0	0	0	0	0
ENSMUSG00000107560	0	0	0	0	0	0	0	0
ENSMUSG00000107561	1	0	0	1	0	0	1	0
ENSMUSG00000107562	0	0	0	0	0	0	0	0
ENSMUSG00000107563	0	0	0	0	0	0	0	0
ENSMUSG00000107564	0	0	0	0	0	0	0	0
ENSMUSG00000107565	0	0	0	0	0	0	0	0
ENSMUSG00000107566	0	0	0	0	0	0	0	0
ENSMUSG00000107567	0	0	0	0	0	0	1	0
ENSMUSG00000107568	0	0	0	0	0	0	0	0
ENSMUSG00000107569	0	0	0	0	0	0	0	0
ENSMUSG00000107570	0	0	0	0	0	0	0	0
ENSMUSG00000107571	0	0	0	0	0	0	0	0
ENSMUSG00000107572	0	0	0	0	0	0	0	0
ENSMUSG00000107573	0	0	0	0	0	0	0	0
ENSMUSG00000107574	0	0	0	0	0	0	0	0
ENSMUSG00000107575	0	0	0	0	0	0	0	0
ENSMUSG00000107576	0	1	0	0	1	0	1	1
ENSMUSG00000107577	0	2	0	1	0	0	0	0
ENSMUSG00000107578	4	2	7	2	0	0	0	0
ENSMUSG00000107579	0	0	0	0	0	0	0	0
ENSMUSG00000107580	0	0	1	0	0	0	0	0
ENSMUSG00000107581	0	0	0	0	0	0	0	0
ENSMUSG00000107582	0	0	0	0	0	0	0	0
ENSMUSG00000107583	3	1	2	0	5	4	4	3
ENSMUSG00000107584	0	0	0	0	0	0	0	0
ENSMUSG00000107585	17	20	21	20	2	1	1	2
ENSMUSG00000107586	0	0	0	0	0	0	0	0
ENSMUSG00000107587	0	0	0	0	0	0	0	0
ENSMUSG00000107588	0	0	0	0	0	0	0	0
ENSMUSG00000107590	0	0	0	0	0	0	0	0
ENSMUSG00000107591	18	22	24	11	0	0	1	0
ENSMUSG00000107592	0	0	0	0	0	0	0	0
ENSMUSG00000107593	0	0	0	0	0	0	0	0
ENSMUSG00000107594	0	0	0	0	0	0	0	0
ENSMUSG00000107595	0	0	0	0	0	0	0	0
ENSMUSG00000107596	4	8	10	4	1	1	1	2
ENSMUSG00000107597	0	1	2	1	1	0	0	1
ENSMUSG00000107598	0	0	0	0	0	0	0	0
ENSMUSG00000107599	1	1	1	0	0	0	0	0
ENSMUSG00000107600	2	10	6	4	0	0	1	0
ENSMUSG00000107601	0	0	0	0	0	0	0	0
ENSMUSG00000107602	0	0	0	0	1	0	0	0
ENSMUSG00000107603	0	0	0	0	0	1	0	0
ENSMUSG00000107604	0	0	1	0	0	1	0	0
ENSMUSG00000107605	5	6	4	3	0	1	0	1
ENSMUSG00000107606	0	0	0	0	0	0	0	0
ENSMUSG00000107608	0	2	1	1	0	3	2	0
ENSMUSG00000107609	0	0	1	0	0	0	0	0
ENSMUSG00000107610	2	6	2	2	10	7	8	6
ENSMUSG00000107611	0	0	0	0	0	0	0	0
ENSMUSG00000107612	0	0	1	0	0	0	0	0
ENSMUSG00000107613	0	0	0	0	0	0	0	0
ENSMUSG00000107614	0	1	0	0	0	0	0	0
ENSMUSG00000107615	0	0	0	0	0	0	0	0
ENSMUSG00000107616	0	0	1	0	0	0	0	0
ENSMUSG00000107618	1	2	0	0	0	0	0	0
ENSMUSG00000107619	0	0	0	1	2	1	2	0
ENSMUSG00000107620	3	4	5	4	7	4	5	7
ENSMUSG00000107622	4	6	3	1	6	6	0	0
ENSMUSG00000107623	0	0	1	0	0	0	0	0
ENSMUSG00000107624	0	0	0	0	0	0	0	0
ENSMUSG00000107625	0	0	0	0	0	0	0	0
ENSMUSG00000107626	0	0	0	0	0	0	0	0
ENSMUSG00000107627	0	0	0	0	0	0	0	0
ENSMUSG00000107628	0	0	0	0	0	0	0	0
ENSMUSG00000107629	0	0	0	0	0	0	0	0
ENSMUSG00000107630	0	0	0	0	0	0	0	0
ENSMUSG00000107631	0	0	0	0	0	0	0	0
ENSMUSG00000107632	0	0	0	0	0	0	0	0
ENSMUSG00000107633	0	0	0	0	0	0	0	0
ENSMUSG00000107634	7	13	10	3	0	4	0	0
ENSMUSG00000107635	0	0	0	0	0	0	0	0
ENSMUSG00000107637	0	0	0	0	0	0	0	0
ENSMUSG00000107638	0	0	0	0	0	0	0	0
ENSMUSG00000107639	9	8	18	10	0	3	0	0
ENSMUSG00000107640	9	8	9	7	11	8	10	8
ENSMUSG00000107641	0	0	0	0	0	0	0	0
ENSMUSG00000107642	0	0	0	0	0	0	0	0
ENSMUSG00000107643	0	0	0	0	0	0	0	0
ENSMUSG00000107644	0	0	0	0	0	0	0	0
ENSMUSG00000107645	0	0	0	0	0	0	0	0
ENSMUSG00000107646	0	0	0	0	0	0	0	0
ENSMUSG00000107647	0	0	0	0	0	0	0	0
ENSMUSG00000107648	0	0	0	0	0	0	0	0
ENSMUSG00000107649	0	0	0	0	0	0	0	0
ENSMUSG00000107650	0	0	1	2	0	0	1	0
ENSMUSG00000107651	0	0	0	0	0	1	0	0
ENSMUSG00000107652	0	0	0	0	0	0	0	0
ENSMUSG00000107653	1	5	1	3	0	0	0	0
ENSMUSG00000107655	2	1	0	1	7	8	2	1
ENSMUSG00000107656	0	0	0	0	0	0	0	0
ENSMUSG00000107657	0	0	0	0	0	0	0	0
ENSMUSG00000107658	0	0	0	0	0	0	0	0
ENSMUSG00000107659	1	1	1	0	0	1	0	0
ENSMUSG00000107660	0	1	1	1	0	2	0	0
ENSMUSG00000107661	0	0	0	0	0	0	0	0
ENSMUSG00000107662	0	0	0	0	0	0	0	0
ENSMUSG00000107663	0	0	0	0	0	0	0	0
ENSMUSG00000107664	0	0	0	0	0	0	0	0
ENSMUSG00000107666	2	1	0	0	0	1	0	0
ENSMUSG00000107667	0	0	0	0	1	2	0	0
ENSMUSG00000107668	0	0	0	0	0	0	0	0
ENSMUSG00000107669	0	0	0	0	0	0	0	0
ENSMUSG00000107671	0	0	0	0	0	0	0	0
ENSMUSG00000107672	0	0	0	0	0	0	0	0
ENSMUSG00000107673	0	0	0	0	0	0	0	0
ENSMUSG00000107674	0	0	0	0	0	0	0	0
ENSMUSG00000107675	0	0	0	0	0	0	0	0
ENSMUSG00000107676	0	1	0	0	0	0	0	0
ENSMUSG00000107677	0	0	0	0	0	0	0	0
ENSMUSG00000107678	0	0	0	0	0	0	0	0
ENSMUSG00000107679	0	0	0	0	0	0	0	0
ENSMUSG00000107680	0	0	0	0	0	0	0	0
ENSMUSG00000107681	0	0	0	0	0	0	0	0
ENSMUSG00000107682	35	42	21	13	3	1	4	0
ENSMUSG00000107683	0	0	0	0	0	0	0	0
ENSMUSG00000107684	2	5	3	1	0	1	0	0
ENSMUSG00000107685	5	6	4	4	0	2	0	0
ENSMUSG00000107686	2	4	4	2	1	0	0	0
ENSMUSG00000107687	2	3	1	2	0	0	0	0
ENSMUSG00000107688	0	0	0	0	0	1	2	0
ENSMUSG00000107689	4	2	5	4	2	0	0	3
ENSMUSG00000107690	0	0	0	0	0	0	0	0
ENSMUSG00000107691	0	0	0	0	0	0	0	0
ENSMUSG00000107692	1	1	0	0	0	0	0	0
ENSMUSG00000107693	0	0	0	0	0	0	0	0
ENSMUSG00000107694	0	0	1	0	0	0	0	0
ENSMUSG00000107695	0	0	0	0	0	0	0	0
ENSMUSG00000107696	3	4	1	1	1	5	8	15
ENSMUSG00000107697	0	0	0	0	0	0	0	0
ENSMUSG00000107698	8	9	3	3	8	5	2	3
ENSMUSG00000107699	0	0	1	0	0	1	0	0
ENSMUSG00000107700	0	0	0	0	0	0	0	0
ENSMUSG00000107701	0	0	0	0	0	0	0	0
ENSMUSG00000107702	0	1	0	0	0	0	0	0
ENSMUSG00000107703	0	0	0	0	0	0	0	0
ENSMUSG00000107704	0	0	0	1	0	0	0	1
ENSMUSG00000107706	0	0	0	0	0	0	0	0
ENSMUSG00000107707	0	0	0	0	0	0	0	0
ENSMUSG00000107708	0	0	0	0	0	0	0	0
ENSMUSG00000107709	3	3	3	0	2	1	2	0
ENSMUSG00000107710	0	0	0	0	0	0	0	0
ENSMUSG00000107711	0	0	0	0	0	0	0	0
ENSMUSG00000107712	0	0	0	0	0	0	0	0
ENSMUSG00000107713	4	8	13	8	1	1	1	0
ENSMUSG00000107714	2	0	0	0	0	0	0	0
ENSMUSG00000107715	0	1	0	0	0	0	0	0
ENSMUSG00000107716	0	0	0	0	0	0	0	0
ENSMUSG00000107718	1	1	1	0	0	0	0	0
ENSMUSG00000107719	0	0	0	0	0	0	0	0
ENSMUSG00000107720	0	0	0	0	0	0	1	1
ENSMUSG00000107721	102	174	160	113	4	6	8	5
ENSMUSG00000107722	1	1	0	0	0	0	0	0
ENSMUSG00000107723	0	0	0	0	0	0	0	0
ENSMUSG00000107724	8	6	5	5	0	0	0	0
ENSMUSG00000107725	0	0	0	0	0	0	0	0
ENSMUSG00000107726	9	11	14	6	26	24	18	13
ENSMUSG00000107727	0	0	0	0	0	0	0	0
ENSMUSG00000107728	1	0	1	1	0	0	0	0
ENSMUSG00000107729	0	0	0	0	0	0	0	0
ENSMUSG00000107730	0	0	0	1	0	0	0	0
ENSMUSG00000107731	0	0	0	0	0	0	0	0
ENSMUSG00000107732	0	0	0	0	0	0	0	0
ENSMUSG00000107733	0	5	2	1	0	0	1	0
ENSMUSG00000107734	0	0	0	0	0	0	0	0
ENSMUSG00000107735	0	0	0	0	0	0	0	0
ENSMUSG00000107736	3	1	2	3	0	1	1	0
ENSMUSG00000107737	0	0	0	0	0	0	0	0
ENSMUSG00000107738	0	0	0	0	0	0	0	0
ENSMUSG00000107739	0	0	0	0	0	0	0	0
ENSMUSG00000107740	0	0	0	0	0	0	0	0
ENSMUSG00000107741	9	10	11	8	6	7	2	3
ENSMUSG00000107742	8	7	11	10	14	14	9	11
ENSMUSG00000107743	0	1	0	2	0	0	0	0
ENSMUSG00000107744	0	0	0	0	0	0	0	1
ENSMUSG00000107745	0	0	0	0	0	0	0	1
ENSMUSG00000107746	0	0	0	0	0	0	0	0
ENSMUSG00000107747	15	26	15	24	0	0	3	2
ENSMUSG00000107748	0	0	0	0	0	0	0	0
ENSMUSG00000107749	11	21	21	11	14	11	16	15
ENSMUSG00000107750	5	5	8	2	0	5	4	5
ENSMUSG00000107751	15	13	10	9	2	0	1	1
ENSMUSG00000107752	0	0	0	0	0	0	0	0
ENSMUSG00000107753	0	0	0	0	0	0	0	0
ENSMUSG00000107754	0	0	0	0	0	0	0	0
ENSMUSG00000107755	0	0	0	0	0	0	0	0
ENSMUSG00000107756	11	9	11	4	6	12	9	9
ENSMUSG00000107757	0	0	0	0	0	0	0	0
ENSMUSG00000107758	0	0	0	0	0	0	0	0
ENSMUSG00000107759	0	0	0	0	0	0	0	0
ENSMUSG00000107760	0	0	0	0	0	0	0	0
ENSMUSG00000107761	4	2	2	0	0	0	1	0
ENSMUSG00000107762	0	0	0	0	0	0	0	0
ENSMUSG00000107763	0	0	0	0	0	0	0	0
ENSMUSG00000107764	0	0	0	0	0	0	0	0
ENSMUSG00000107765	0	0	0	0	0	0	0	0
ENSMUSG00000107766	0	0	0	0	0	0	0	0
ENSMUSG00000107767	0	0	0	0	0	0	0	0
ENSMUSG00000107768	0	0	0	0	0	0	0	1
ENSMUSG00000107769	0	0	0	0	0	0	0	0
ENSMUSG00000107770	3	3	2	2	0	4	1	4
ENSMUSG00000107771	2	5	1	8	0	0	0	1
ENSMUSG00000107772	4	5	1	1	0	0	0	1
ENSMUSG00000107773	0	0	0	1	0	0	0	0
ENSMUSG00000107774	0	0	0	0	0	0	0	0
ENSMUSG00000107775	0	0	0	0	0	0	0	0
ENSMUSG00000107776	0	0	0	0	0	0	0	0
ENSMUSG00000107777	0	0	0	0	0	0	0	0
ENSMUSG00000107778	0	0	0	0	0	0	0	0
ENSMUSG00000107779	0	0	0	0	0	0	0	0
ENSMUSG00000107780	0	0	0	0	0	0	0	0
ENSMUSG00000107781	0	0	0	0	0	0	0	0
ENSMUSG00000107782	0	0	0	0	0	0	0	0
ENSMUSG00000107783	0	0	0	0	0	0	0	0
ENSMUSG00000107784	0	0	0	0	0	0	0	0
ENSMUSG00000107785	0	0	0	0	0	0	0	0
ENSMUSG00000107786	0	0	0	0	0	0	0	0
ENSMUSG00000107787	0	0	0	0	0	0	0	0
ENSMUSG00000107788	19	36	29	30	2	1	1	1
ENSMUSG00000107790	0	0	0	0	0	0	0	0
ENSMUSG00000107791	0	0	0	0	0	0	0	0
ENSMUSG00000107792	0	0	0	0	0	0	0	0
ENSMUSG00000107793	0	0	0	0	0	0	0	0
ENSMUSG00000107794	0	0	0	0	0	0	0	0
ENSMUSG00000107795	0	0	0	0	0	0	0	0
ENSMUSG00000107796	0	0	0	0	0	0	0	0
ENSMUSG00000107797	0	0	0	0	0	0	0	0
ENSMUSG00000107798	0	0	0	0	0	0	2	2
ENSMUSG00000107799	0	0	0	0	1	0	0	0
ENSMUSG00000107800	0	0	0	0	0	0	0	0
ENSMUSG00000107801	1	1	0	0	0	1	0	0
ENSMUSG00000107802	0	0	0	0	0	0	0	0
ENSMUSG00000107803	0	0	0	0	0	0	0	0
ENSMUSG00000107804	0	0	1	0	0	0	0	0
ENSMUSG00000107805	0	0	0	0	0	0	0	0
ENSMUSG00000107806	4	10	6	4	2	1	3	1
ENSMUSG00000107808	0	0	0	0	0	0	0	0
ENSMUSG00000107809	0	0	0	0	0	0	0	0
ENSMUSG00000107810	0	0	0	0	0	0	0	0
ENSMUSG00000107811	0	0	0	0	0	0	0	0
ENSMUSG00000107812	4	7	2	2	3	3	2	3
ENSMUSG00000107813	0	3	3	9	1	0	2	2
ENSMUSG00000107814	3	1	3	2	3	4	3	8
ENSMUSG00000107815	0	1	1	1	0	0	2	3
ENSMUSG00000107816	0	0	0	0	0	0	0	0
ENSMUSG00000107817	0	0	1	0	0	0	0	0
ENSMUSG00000107818	0	0	0	0	0	0	0	0
ENSMUSG00000107819	0	0	0	0	0	0	0	0
ENSMUSG00000107821	0	0	0	0	0	0	0	0
ENSMUSG00000107822	0	0	0	0	0	0	1	0
ENSMUSG00000107823	0	0	0	0	0	0	0	0
ENSMUSG00000107824	1	2	0	2	1	0	0	1
ENSMUSG00000107825	0	0	0	0	0	0	0	0
ENSMUSG00000107826	0	0	0	0	0	0	0	0
ENSMUSG00000107828	0	0	0	0	0	0	0	0
ENSMUSG00000107829	0	0	0	0	0	0	0	0
ENSMUSG00000107830	0	0	0	0	0	0	0	0
ENSMUSG00000107831	0	0	0	0	0	0	0	0
ENSMUSG00000107832	0	3	7	2	0	0	0	0
ENSMUSG00000107833	0	0	0	0	0	0	0	0
ENSMUSG00000107834	0	0	0	0	0	0	0	0
ENSMUSG00000107835	0	0	0	0	0	0	0	0
ENSMUSG00000107836	3	2	6	4	0	0	0	0
ENSMUSG00000107837	0	0	0	0	0	0	0	0
ENSMUSG00000107838	4	12	15	15	7	8	7	5
ENSMUSG00000107839	0	0	0	0	0	0	0	0
ENSMUSG00000107840	0	0	0	0	0	0	0	0
ENSMUSG00000107841	0	0	0	0	0	0	0	1
ENSMUSG00000107842	0	1	0	0	1	2	0	0
ENSMUSG00000107844	0	0	0	0	0	0	0	0
ENSMUSG00000107845	0	0	0	0	0	0	0	0
ENSMUSG00000107846	0	0	0	0	0	0	0	0
ENSMUSG00000107847	0	0	0	0	0	0	0	0
ENSMUSG00000107848	0	0	0	0	0	0	0	0
ENSMUSG00000107849	0	0	0	0	0	0	0	0
ENSMUSG00000107850	0	0	0	0	0	0	0	0
ENSMUSG00000107851	0	0	0	0	0	0	0	0
ENSMUSG00000107852	0	1	1	2	0	0	0	0
ENSMUSG00000107853	26	28	24	38	5	5	9	6
ENSMUSG00000107854	0	0	0	0	0	0	0	0
ENSMUSG00000107855	0	0	0	0	0	0	0	0
ENSMUSG00000107856	2	0	0	2	0	0	0	0
ENSMUSG00000107857	0	0	0	0	0	0	0	0
ENSMUSG00000107858	0	0	0	0	0	0	0	0
ENSMUSG00000107859	0	0	1	0	2	0	0	0
ENSMUSG00000107861	3	1	0	2	1	0	0	0
ENSMUSG00000107862	0	0	0	0	0	0	0	0
ENSMUSG00000107863	23	26	30	28	0	1	0	0
ENSMUSG00000107864	0	0	0	0	0	0	0	0
ENSMUSG00000107865	0	0	0	0	0	0	0	1
ENSMUSG00000107866	0	0	0	0	0	0	0	0
ENSMUSG00000107867	0	0	0	0	0	0	0	0
ENSMUSG00000107868	48	68	43	27	27	27	16	21
ENSMUSG00000107869	0	0	0	0	0	0	0	0
ENSMUSG00000107870	0	0	0	0	0	0	0	0
ENSMUSG00000107873	2	0	0	1	0	0	0	0
ENSMUSG00000107874	0	0	0	0	0	0	0	0
ENSMUSG00000107875	5	6	9	7	1	1	1	3
ENSMUSG00000107876	0	0	0	0	1	0	0	0
ENSMUSG00000107877	77	65	54	41	83	63	45	47
ENSMUSG00000107878	0	0	0	0	0	0	0	0
ENSMUSG00000107879	79	72	63	36	39	48	47	51
ENSMUSG00000107880	0	0	0	0	0	0	0	0
ENSMUSG00000107881	5	9	2	4	9	6	8	6
ENSMUSG00000107882	0	0	0	0	0	0	0	0
ENSMUSG00000107883	0	0	0	0	0	0	0	0
ENSMUSG00000107884	0	0	0	1	0	0	0	1
ENSMUSG00000107885	0	0	0	0	0	0	0	0
ENSMUSG00000107886	0	0	0	0	0	0	0	0
ENSMUSG00000107887	0	0	0	0	0	0	0	0
ENSMUSG00000107888	0	0	0	0	0	0	0	0
ENSMUSG00000107889	0	0	0	0	0	0	0	0
ENSMUSG00000107890	0	0	0	0	0	0	0	0
ENSMUSG00000107891	6	7	11	11	0	0	0	0
ENSMUSG00000107892	0	0	1	0	2	2	5	1
ENSMUSG00000107893	0	0	0	0	0	0	0	0
ENSMUSG00000107894	2	0	2	1	1	0	0	1
ENSMUSG00000107895	0	0	0	0	0	0	0	0
ENSMUSG00000107896	3	9	7	8	7	3	3	5
ENSMUSG00000107898	0	0	0	0	0	0	0	0
ENSMUSG00000107899	0	0	0	0	1	0	0	0
ENSMUSG00000107900	0	0	0	0	0	0	0	0
